10.681,10.668,10.415,10.419,7.9471,9.5089,10.541,10.43,10.491,10.424,10.274,10.266,10.427,10.613,10.52,10.615,10.258,10.411,10.649,10.709,10.615,10.536,10.262,9.9126,9.6181,9.4046,9.1807,9.0856,8.9855,8.8898,8.827,8.77,8.6405,8.5529,8.5729,8.549,8.3925,7.9999,7.6857,7.5504,7.41,7.4852,7.5535,7.6668,7.9709,8.3782,8.792,9.139,9.4905,9.6451,10.068,9.5697,7.1664,5.5707,6.501,7.5186,7.2245,7.1061,7.083,6.9313,6.9482,7.2268,7.08,7.0246,6.9046,5.5584,4.6072,4.7229,3.5707,2.8278,2.8654,1.844,1.4773,2.4438,4.5948,4.6258,2.7926,1.7273,2.2914,2.7425,2.5182,2.7502,2.6885,2.591,2.8228,3.352,4.198,4.8073,5.2039,5.3867,5.1946,4.7518,4.2736,4.0885,4.1435,4.5146,4.6062,4.5691,4.4697,4.3171,4.394,4.1216,3.4963,3.2849,3.5312,4.2131,4.812,5.7907,6.9322,7.4837,7.8967,7.6603,6.2183,3.6396,1.0287,1.0699,2.7567,4.1356,6.2149,6.9055,6.2232,5.561,5.1114,4.9953,5.0853,4.7332,4.1481,3.8726,3.7871,3.8862,4.3213,4.3934,3.9275,3.6409,4.9863,6.4859,6.581,4.9027
10.399,10.242,9.9452,9.8694,7.387,9.1768,9.8595,10.176,10.421,10.401,10.177,9.7932,9.8338,10.158,10.685,10.317,9.9431,10.054,10.304,10.27,10.199,10.036,9.8747,9.5688,9.3422,9.104,8.9954,8.853,8.6948,8.5585,8.4223,8.3,8.1616,8.0402,8.0184,7.9384,7.8246,7.4609,7.2255,7.0302,7.0021,7.1039,7.2915,7.4206,7.8194,8.2494,8.6452,8.96,9.1882,9.5764,9.5934,10.299,8.6544,6.6908,7.0789,7.2618,7.5055,7.4982,7.2802,7.2013,7.2679,7.3247,6.9089,6.7347,6.114,4.6396,4.0905,3.9449,3.196,2.6805,2.2405,1.0971,1.7968,3.3993,4.2881,3.867,2.5768,2.1507,3.119,3.1024,2.2573,2.149,2.2899,2.4263,2.7727,3.2131,3.8148,4.5127,5.0118,5.2821,5.1923,4.5909,4.144,3.8231,3.7132,3.6637,3.294,3.1771,3.6766,4.0777,4.2215,3.8232,3.5258,3.5839,3.7139,4.23,4.598,5.4766,6.4049,7.0422,7.8213,7.8777,5.8121,1.8802,1.8038,2.4241,2.8414,4.3681,6.627,7.6658,7.0353,6.2522,5.3233,4.9576,5.0483,4.6713,4.1988,4.0577,4.2142,4.6677,5.0968,5.1121,4.5916,4.4876,4.6562,4.6099,5.352,4.9958
10.311,10.054,9.6693,9.4368,9.3151,8.8621,9.2721,9.9294,10.418,10.5,10.042,9.8588,9.8004,9.6304,9.5964,9.3447,9.9344,9.8173,10.121,9.7308,9.7807,9.6705,9.5128,9.3501,9.1283,8.9415,8.7724,8.6491,8.4755,8.2791,8.0705,7.8734,7.7577,7.6118,7.4601,7.365,7.1565,6.9542,6.7542,6.6058,6.6096,6.7589,6.9312,7.2601,7.6245,8.0306,8.3166,8.6876,8.9965,9.4285,9.2773,10.008,8.5446,6.9197,6.8222,7.9386,8.3021,7.2771,7.5362,7.1495,7.3571,6.5525,6.4673,6.1488,5.541,4.2507,3.3805,3.6802,3.0615,2.7074,1.8319,0.71422,2.062,2.9193,2.3402,2.022,2.2515,3.1968,3.7797,3.46,2.5096,1.5296,1.6012,2.149,2.6331,3.1921,3.8487,4.3887,4.5957,4.5831,4.2193,3.5503,3.3386,3.3558,3.193,3.0609,3.0203,3.0693,3.6892,4.3465,4.2291,3.9977,3.7366,3.8064,4.0113,4.2928,4.5634,5.3352,6.1429,6.6785,8.0002,7.6162,4.9389,1.1047,2.1062,2.7802,3.5672,4.3675,6.4781,8.094,8.1495,7.1524,5.81,4.6239,4.4688,4.2163,3.7489,3.6034,3.8829,4.4955,4.8007,4.7387,5.0397,4.6642,3.5886,4.6259,6.5271,5.9618
10.407,9.7219,9.3846,9.3156,8.4707,8.4056,8.9029,9.5421,10.241,10.356,9.8842,8.1646,7.9456,8.8448,8.9963,8.4951,8.9913,9.7416,9.8972,9.3278,9.8724,9.3076,9.2243,9.1147,8.9005,8.7923,8.7324,8.4939,8.3859,8.1567,7.8107,7.5395,7.3561,7.162,6.9767,6.8263,6.6967,6.5636,6.3719,6.3226,6.4174,6.5993,6.8119,7.064,7.3718,7.8092,8.2348,8.5231,8.7486,8.9518,9.0564,9.4485,9.4003,9.8882,8.4973,7.0079,7.3249,6.9463,7.4257,7.5053,7.4576,6.6302,6.0113,5.8569,4.659,3.7347,2.9921,2.6604,2.6792,2.4271,1.5039,0.74957,2.0386,2.0389,2.114,2.6253,2.7326,3.7737,3.9735,3.558,2.3037,1.4965,1.328,2.1388,2.8004,3.5639,4.1657,4.4323,4.2401,3.727,2.9198,2.4088,2.5277,2.7101,2.8523,3.064,3.4092,3.6389,3.9813,4.2014,4.2981,4.179,3.9166,3.9155,4.0402,4.2635,4.7746,5.454,6.0558,7.046,7.9696,7.2055,4.0598,1.0734,1.1666,2.2568,3.3633,3.5969,5.9008,8.4396,9.3117,8.4554,6.3962,3.9498,3.4849,3.6626,3.1145,2.8369,3.0148,3.5594,3.9839,4.255,5.3924,5.3177,4.0533,5.0152,6.4206,6.0146
9.7839,9.416,8.8872,8.4614,8.3129,8.3197,8.6871,9.2115,9.7617,10.014,9.6285,8.2461,8.2121,8.4837,6.9229,7.5918,8.6146,8.9575,9.2885,9.4614,9.4154,9.1547,9.0367,8.8882,8.7938,8.7079,8.5577,8.3272,8.0461,7.7309,7.4477,7.1871,6.8608,6.6042,6.5148,6.5089,6.323,6.2121,6.1855,6.2598,6.4392,6.546,6.6332,6.8852,7.1616,7.5861,8.076,8.2681,8.5143,8.7753,8.954,9.1772,9.1252,9.638,8.5626,7.3364,7.4613,6.6568,6.7166,7.0417,7.1728,6.3429,5.6446,5.7926,4.3889,3.8009,2.7036,1.8915,2.3031,2.0931,1.4793,0.94056,1.8335,1.6241,1.3841,2.4572,3.0476,3.5191,3.1918,2.8008,2.0716,1.5931,1.6447,2.4794,3.3072,3.8908,4.2843,4.2702,4.0962,3.5401,2.577,1.8547,1.9704,2.32,2.6837,3.1058,3.44,3.7597,3.799,3.8862,4.2413,4.1816,3.7944,3.7789,4.1656,4.4592,4.956,5.6355,6.1389,6.9285,7.5112,6.2948,3.3045,1.3039,0.6151,1.009,2.5548,2.6993,4.9348,8.5904,10.173,9.3689,6.5395,2.8594,3.1787,4.2024,3.4671,2.5573,2.1781,2.5743,3.2458,4.492,5.1851,4.4487,3.3599,4.7468,5.4838,5.2976
9.0012,8.7765,8.9015,8.4375,8.1643,8.2296,8.522,8.8867,9.2992,9.5706,9.7584,9.5136,8.1624,7.0196,6.6022,7.4356,8.376,8.6518,8.6755,9.0011,8.9681,9.0518,8.9583,8.6945,8.624,8.4375,8.2734,8.0317,7.6449,7.1802,6.8065,6.5357,6.2758,6.1348,6.1193,6.0609,6.0395,6.0642,6.0756,6.2723,6.3481,6.4057,6.5366,6.7084,6.8597,7.1304,7.6485,7.9112,8.1228,8.5464,8.5519,8.4692,8.4838,8.839,8.2069,7.0372,7.5337,5.5677,5.6506,7.2545,6.2966,5.4757,4.8562,5.1666,4.2667,3.7673,2.7623,2.2897,2.137,1.9836,1.5244,0.80763,1.8849,1.026,1.5841,2.5526,2.8948,3.0894,2.2144,2.1724,2.1579,1.8525,1.8854,2.6755,3.4747,3.6474,3.6466,3.5991,3.8978,3.9019,2.9994,1.966,1.8481,2.3004,2.625,3.0578,3.2511,3.1708,3.3563,3.8127,4.3796,4.1102,3.567,3.7064,4.3381,4.8106,5.0966,5.5947,5.7234,5.9747,6.6286,5.1325,2.604,1.5845,1.026,0.76399,1.6319,2.3761,4.6286,8.6041,10.549,9.554,6.1197,1.1101,4.0192,5.4502,4.6673,3.2788,2.0591,2.0456,3.5392,4.498,3.6036,2.7586,2.8763,3.9385,4.5796,3.7923
8.441,8.806,8.0172,8.0822,8.1132,8.1099,8.2732,8.6238,8.9615,9.408,8.971,8.2898,7.0594,6.9783,7.56,7.873,8.2296,8.5335,8.7449,9.2169,8.6457,8.639,8.8172,8.9907,7.7941,7.449,6.9332,6.6883,6.2596,5.796,5.8427,5.7687,5.6148,5.5419,5.6827,5.6676,5.754,5.9741,6.0938,6.098,6.1767,6.2892,6.3464,6.3002,6.4017,6.5634,6.8981,7.1294,7.466,7.5289,6.8294,7.1427,7.0687,7.5843,6.7678,5.4475,5.5851,4.7752,5.3963,5.1944,5.4356,5.3995,4.7985,5.4775,4.5201,4.119,2.6509,2.7084,2.1853,1.8496,1.3381,0.6098,1.4369,0.64517,1.2384,2.4419,3.1355,2.8299,2.0544,1.7614,1.6693,1.6074,2.0878,2.7336,3.027,3.1516,2.8407,3.1629,3.9251,4.2322,3.6927,2.8008,2.4265,2.8749,3.363,3.468,3.154,2.9839,3.2658,3.8836,4.1739,3.7469,3.5476,4.0623,4.7253,4.9414,4.9996,5.18,5.6561,6.2703,5.8951,3.9316,1.9189,1.4591,1.297,0.86338,1.0871,2.043,4.7308,8.7665,10.405,9.6062,5.5392,0.97992,5.1402,6.3442,5.9432,4.4248,3.1215,3.268,4.419,4.2269,2.5007,1.2222,1.9878,2.0377,3.1763,3.1202
8.4904,8.2583,8.3646,8.0223,7.9731,7.9576,8.127,8.3315,8.5624,8.69,7.561,7.6496,7.7745,7.3225,7.4389,7.7735,8.1542,8.3037,8.3757,8.3061,8.4098,8.4705,8.2623,7.143,5.9361,5.4314,5.3138,5.0103,4.7122,4.7659,4.9244,4.6026,4.7465,4.8395,5.0087,5.1906,5.404,5.612,5.7555,5.8991,5.9808,5.9751,5.9404,5.7896,5.5867,5.6778,4.7837,3.9107,4.3516,4.3665,4.8384,4.5705,5.5602,5.6693,4.6985,5.1736,4.8576,5.1379,5.3025,4.6227,4.6626,5.0424,4.544,4.2741,4.9156,5.5283,1.9125,2.7514,2.1086,1.7373,0.96878,1.106,1.644,0.92332,1.4777,2.7535,3.291,3.3756,2.7014,1.6339,1.4453,1.6412,1.8442,2.3898,2.7866,3.4133,2.7577,3.2232,3.9348,4.2408,4.3136,3.8949,3.1878,3.394,4.0143,3.9534,3.4254,3.0816,3.095,3.1773,3.015,2.8893,3.4466,4.2425,4.5773,4.3991,4.5713,4.6677,5.1346,5.6722,5.1193,3.1158,1.3806,1.0998,0.89779,1.0778,0.98666,1.2576,4.1612,7.8034,9.956,9.2803,5.1664,2.6987,5.9571,7.1494,6.8285,5.2913,5.1259,5.7794,5.5626,4.6879,2.9648,1.9169,1.0342,2.5799,3.5412,3.5286
8.3144,8.1907,7.9836,8.0275,7.8409,7.8309,7.8532,7.9329,8.0305,7.7989,7.7063,7.6777,7.4454,7.5827,7.7413,7.9398,8.072,8.2321,8.2862,8.199,8.2001,8.1816,6.9595,5.6712,5.6711,4.9582,4.7777,4.7156,4.3744,4.4253,4.3849,4.1837,4.0082,4.1464,4.3235,4.7633,4.8108,5.0095,5.1212,5.1632,5.2695,5.444,5.474,5.6529,3.7953,2.3781,2.7628,2.7374,3.2847,3.4544,3.6301,3.7555,3.6643,3.3676,3.5691,3.9161,4.2617,4.6911,4.8236,4.0027,3.6002,3.6898,3.0989,2.3244,5.03,4.8898,1.8368,2.5672,1.9873,1.644,0.94218,1.9825,2.3495,1.8207,1.8588,2.8111,3.5223,3.7371,2.8713,1.9467,1.8042,1.9509,2.0627,2.4998,2.971,3.167,3.1256,3.4692,3.6362,3.9814,4.3906,4.2848,3.58,3.6949,4.2807,4.2196,3.5169,2.8367,2.4291,2.2308,2.0955,2.1488,3.1755,4.0684,4.4226,4.1421,4.2524,4.429,4.5356,4.6328,4.0269,2.1642,0.59326,0.14684,0.79986,1.4043,1.3799,0.41273,3.0871,6.9355,9.3261,8.3156,4.5954,3.7429,6.5709,7.6405,7.6019,7.2004,7.8145,7.8155,5.7425,5.0454,4.085,3.3664,2.0467,3.1967,4.5363,4.3485
8.0604,8.1992,8.2937,7.9518,7.8452,7.6882,7.5478,7.5414,7.568,7.6325,7.7563,7.7922,7.8368,7.8741,7.9041,7.9911,7.9915,8.0877,8.208,8.1054,7.9094,7.4453,6.2494,5.648,5.278,5.1495,4.6041,4.769,4.4941,4.2796,4.3709,4.1314,4.0028,4.1356,4.2971,4.8573,4.4174,4.8958,4.5302,4.7317,5.0395,5.5562,4.8104,3.9591,3.151,2.131,2.1562,2.4136,2.983,3.009,2.9812,2.7207,2.5908,2.4299,2.6214,3.0243,3.4327,3.8112,3.7208,2.9057,1.9108,1.8019,1.8124,1.4888,4.1169,3.0292,1.5936,2.193,1.8407,1.5253,1.2741,2.5255,2.0235,1.8833,1.8571,3.1295,3.7261,3.8092,2.8745,2.0778,2.0164,2.1732,2.4448,2.629,3.0777,3.2865,3.5652,3.6204,3.4526,3.682,4.2176,4.5428,3.9341,3.6832,4.1876,4.3155,3.5576,2.6402,2.0941,2.0079,2.2262,2.3254,2.9019,3.7279,4.2274,4.0326,4.0796,4.1351,4.3857,4.2201,3.1855,1.0675,0.5114,0.93329,1.3234,1.6673,1.4811,0.26875,2.2167,5.9072,8.2023,6.8128,2.9867,4.2743,6.9361,7.7658,8.2303,8.8738,9.5257,8.4166,5.772,5.0166,4.2641,4.6964,5.6263,3.9056,5.0684,8.3412
