0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.7078e-05,9.1371e-05,9.6993e-05,9.7911e-05,9.8136e-05,9.7539e-05,0.00010925,0.00010067,9.7374e-05,9.7072e-05,9.6963e-05,9.6826e-05,9.6756e-05,9.6652e-05,9.4923e-05,9.398e-05,9.3882e-05,9.3833e-05,9.3742e-05,9.3739e-05,9.3665e-05,9.3509e-05,9.0642e-05,8.826e-05,8.772e-05,8.7321e-05,8.7161e-05,8.6974e-05,8.6832e-05,8.7523e-05,0.00013701,0.00012731,0.000112,0.00010539,0.0001025,0.00010108,0.00010016,9.9575e-05,9.9081e-05,0.00010294,0.00010759,0.00011026,0.0001096,0.00010799,0.00010502,0.00010123,9.6731e-05,8.9657e-05,8.4713e-05,8.4419e-05,8.7766e-05,0.00012164,0.00016438,0.00017955,0.00018771,0.00019255,0.00024651,0.00055989,0.00052932,0.0004246,0.0004183,0.00047161,0.00064553,0.00069969,0.00056669,0.00068798,0.0014267,0.0021255,0.0012197,0.00042136,0.0002733,0.00020711,0.00037108,0.00036034,0.00033425,0.00029778,0.00030051,0.00030965,0.00032332,0.00038048,0.0004237,0.00037297,0.00027989,0.00018816,0.00014277,0.00013696,0.00013471,0.00014065,0.00013699,0.00013808,0.0001391,0.00014134,0.00013985,0.00013777,0.00014069,0.00014322,0.00012852,0.00012409,0.00013846,0.0001388,0.00013388,0.00013037,0.00013098,0.00012961,0.00012783,0.00011862,0.00010295,8.9126e-05,8.1313e-05,8.9347e-05,8.6565e-05,8.8121e-05,0.00011281,0.00014487,0.00016543,0.00018506,0.00018638,0.00015712,0.00011486,0.00010247,0.00010901,0.00011811,0.00012716,0.00015155,0.00018703,0.00022274,0.00024636,0.000263,0.00028568,0.00032452,0.00034723,0.00026885,0.0002478,0.00030857,0.00043224,0.00056476,0
0,6.3893e-05,8.198e-05,9.311e-05,9.4676e-05,9.5469e-05,9.5023e-05,0.00010159,9.8314e-05,9.5357e-05,9.4574e-05,9.4482e-05,9.4387e-05,9.417e-05,9.3808e-05,9.2597e-05,9.1522e-05,9.1407e-05,9.1396e-05,9.1294e-05,9.1179e-05,9.1106e-05,9.0953e-05,8.9299e-05,8.6605e-05,8.5309e-05,8.4734e-05,8.4441e-05,8.4167e-05,8.3956e-05,8.4392e-05,0.00010921,0.00011927,0.00011287,0.00010384,9.8244e-05,9.5287e-05,9.3504e-05,9.2423e-05,9.0537e-05,9.0085e-05,9.0309e-05,9.0202e-05,8.8868e-05,8.6482e-05,8.3118e-05,7.9157e-05,7.495e-05,7.0421e-05,6.6752e-05,6.421e-05,6.4008e-05,6.3906e-05,7.1335e-05,0.0001526,0.00013971,0.00022889,0.00036147,0.0012413,0.00081139,0.00052758,0.00050728,0.00059216,0.00063901,0.00066369,0.00052566,0.00067017,0.0019109,0.0024489,0.001422,0.00048603,0.00026271,0.00015921,0.00019455,0.00033831,0.00023592,0.00021596,0.00022086,0.00023618,0.00025215,0.0002721,0.00039311,0.00041102,0.00030654,0.00018832,0.00012569,0.00012331,0.0001293,0.00014159,0.00014043,0.00013652,0.00013524,0.00013806,0.00013746,0.00013776,0.00014612,0.00015444,0.00014239,0.00013779,0.0001326,0.00013683,0.00013625,0.00013471,0.00013348,0.00013075,0.0001239,0.00010671,9.6802e-05,8.3382e-05,7.6265e-05,8.2824e-05,8.116e-05,8.9623e-05,0.00010613,0.000119,0.00013167,0.00013911,0.00015735,0.0001668,0.00015341,0.00011614,0.00010909,0.00012461,0.00013334,0.00015017,0.00017664,0.00020442,0.0002339,0.00026959,0.00031802,0.00040254,0.00053737,0.00030414,0.00026326,0.00031993,0.00038535,0.00054337,0
0,5.2845e-05,6.8935e-05,8.5354e-05,8.9067e-05,9.011e-05,9.0315e-05,9.2882e-05,9.3215e-05,9.1767e-05,9.0836e-05,8.3965e-05,8.3517e-05,8.9185e-05,9.0757e-05,8.988e-05,8.819e-05,8.7529e-05,8.7504e-05,8.7429e-05,8.7234e-05,8.6972e-05,8.6781e-05,8.6035e-05,8.3893e-05,8.1978e-05,8.0915e-05,8.0289e-05,7.9826e-05,7.9133e-05,7.9074e-05,8.3916e-05,9.9572e-05,0.00010206,9.8594e-05,9.1404e-05,8.545e-05,8.1356e-05,7.872e-05,7.6188e-05,7.3883e-05,7.165e-05,6.9298e-05,6.6794e-05,6.398e-05,6.0903e-05,5.76e-05,5.3848e-05,5.0036e-05,4.7421e-05,4.6167e-05,6.2081e-05,6.3192e-05,6.9392e-05,0.00015301,0.00023806,0.00027635,0.00031204,0.00039398,0.00040177,0.00045896,0.00046442,0.00060489,0.00070598,0.00062171,0.00043809,0.00056336,0.0020602,0.0021611,0.00077596,0.00037458,0.00020552,0.00018482,0.00017467,0.00017243,0.00010118,0.0001003,0.00011861,0.00014693,0.00017049,0.00022473,0.00034759,0.00031344,0.00021576,0.00013738,9.8323e-05,9.7303e-05,0.00011934,0.00015791,0.00015199,0.00013712,0.00014452,0.00013496,0.0001377,0.00014197,0.00014922,0.0001443,0.00014062,0.00013914,0.00013649,0.00013653,0.00013841,0.00014023,0.00013609,0.00012755,0.00011555,0.00010265,9.4121e-05,8.3694e-05,7.713e-05,7.7809e-05,7.8207e-05,8.7687e-05,0.00010246,0.00011137,0.00011683,0.00011999,0.00013436,0.00015734,0.00017415,0.00012917,0.00010973,0.00012296,0.0001342,0.00014841,0.00017158,0.00019412,0.00022036,0.00026227,0.00032438,0.0003715,0.00048239,0.00055752,0.00050766,0.00041547,0.00039855,0.00055115,0
0,4.1158e-05,5.4804e-05,7.3469e-05,8.1449e-05,8.3002e-05,8.3504e-05,8.5094e-05,8.7288e-05,8.7133e-05,8.642e-05,8.4302e-05,8.3079e-05,8.4183e-05,8.2953e-05,7.9096e-05,8.3237e-05,8.2942e-05,8.2696e-05,8.2552e-05,8.2243e-05,8.1788e-05,8.1239e-05,8.0687e-05,7.9087e-05,7.6998e-05,7.5299e-05,7.4051e-05,7.3246e-05,7.2287e-05,7.1312e-05,7.1616e-05,7.6693e-05,8.4726e-05,8.4851e-05,8.2037e-05,7.6462e-05,7.1149e-05,6.6947e-05,6.3759e-05,6.0987e-05,5.8147e-05,5.53e-05,5.221e-05,4.9324e-05,4.5754e-05,4.2135e-05,3.9547e-05,3.8152e-05,3.9656e-05,3.9355e-05,3.728e-05,7.0103e-05,6.6341e-05,0.00019157,0.00030613,0.00033453,0.00065238,0.00049885,0.00048174,0.00047603,0.00059523,0.0008538,0.00076752,0.00051453,0.00041343,0.0006305,0.0019816,0.0021317,0.0013021,0.00044906,0.00022101,0.00019912,0.00020028,0.00015784,8.5871e-05,6.1801e-05,6.0652e-05,7.7648e-05,9.6847e-05,0.00019463,0.00032673,0.00030417,0.00020499,0.0001136,7.8155e-05,7.6941e-05,9.5157e-05,0.00014665,0.00015388,0.00013787,0.00013671,0.00013643,0.00014079,0.00014367,0.00013935,0.00013382,0.0001323,0.00013068,0.00013098,0.00013533,0.00014098,0.00014458,0.00013309,0.00011736,0.0001085,0.00010177,9.6183e-05,9.1892e-05,8.5621e-05,8.8032e-05,9.0873e-05,0.00010428,0.00011176,0.000111,0.00010208,0.00010704,0.00013166,0.00016635,0.00020555,0.00014302,0.00010796,0.00011875,0.00012925,0.00013516,0.0001495,0.00016715,0.00019082,0.00023067,0.00028909,0.00028337,0.00049054,0.00075671,0.0011167,0.00053293,0.0003941,0.00054231,0
0,4.3148e-05,4.6802e-05,6.1822e-05,7.2767e-05,7.5567e-05,7.6334e-05,7.742e-05,8.0425e-05,8.2024e-05,8.1822e-05,8.0554e-05,7.9252e-05,7.9341e-05,7.9435e-05,7.8378e-05,7.8459e-05,7.7842e-05,7.7197e-05,7.683e-05,7.632e-05,7.5757e-05,7.4981e-05,7.4234e-05,7.2991e-05,7.0984e-05,6.8974e-05,6.7325e-05,6.6042e-05,6.5064e-05,6.3902e-05,6.3071e-05,6.365e-05,6.7562e-05,7.027e-05,6.967e-05,6.6381e-05,6.182e-05,5.7549e-05,5.3953e-05,5.1003e-05,4.8058e-05,4.5329e-05,4.1561e-05,3.9129e-05,3.7241e-05,4.0663e-05,4.2126e-05,5.4199e-05,7.4414e-05,6.1937e-05,6.4534e-05,0.00010952,0.00020658,0.00023197,0.00043373,0.00035493,0.00069708,0.00071783,0.00053419,0.0005655,0.00088896,0.0010457,0.00066232,0.00042606,0.00045455,0.00066905,0.0019628,0.002323,0.0011205,0.00036286,0.0002647,0.00022002,0.00020367,0.00015275,0.00012067,8.1971e-05,5.3646e-05,5.2725e-05,6.8128e-05,0.00014061,0.00030777,0.00029773,0.00013896,7.7891e-05,6.1669e-05,5.9879e-05,7.4522e-05,0.00012748,0.00014566,0.00013829,0.00012976,0.00014159,0.00014263,0.00013654,0.00013133,0.00012992,0.00012614,0.00012492,0.00012442,0.00013942,0.00014825,0.00014897,0.00013126,0.00011196,0.00010322,9.7831e-05,9.4169e-05,9.267e-05,9.2637e-05,0.00010965,0.00011628,0.00012808,0.00012432,0.00011153,0.00010343,0.00010535,0.0001768,0.00025233,0.00026719,0.00019409,0.00010914,0.00010988,0.00011814,0.00011845,0.00011864,0.000119,0.00012003,0.00010895,0.0001113,0.00012462,0.00019279,0.00038873,0.00057801,0.00060451,0.0004384,0.00057737,0
0,4.4582e-05,4.3593e-05,5.2252e-05,6.497e-05,6.925e-05,7.0084e-05,7.0853e-05,7.3687e-05,7.7093e-05,7.7592e-05,7.672e-05,7.5069e-05,7.4838e-05,7.5009e-05,7.4693e-05,7.4186e-05,7.3175e-05,7.1862e-05,7.1306e-05,7.069e-05,6.9877e-05,6.8813e-05,6.7817e-05,6.6564e-05,6.4782e-05,6.2787e-05,6.0922e-05,5.9322e-05,5.8004e-05,5.6796e-05,5.5386e-05,5.4812e-05,5.5412e-05,5.7527e-05,5.7506e-05,5.613e-05,5.2737e-05,4.8867e-05,4.5172e-05,4.2299e-05,3.8543e-05,3.5804e-05,3.1182e-05,4.3453e-05,5.3268e-05,7.8885e-05,6.6891e-05,6.7132e-05,5.9895e-05,5.9809e-05,0.00018271,0.00021898,0.00015493,0.00012407,0.00013618,0.0002244,0.00021434,0.00030713,0.00053643,0.00092567,0.0015274,0.0012761,0.0004946,0.00057952,0.00067167,0.0012639,0.0037201,0.0033514,0.0017654,0.0004203,0.00031301,0.00020821,0.00019762,0.00015921,0.00014347,0.00010965,7.3914e-05,4.9118e-05,5.6731e-05,0.00012804,0.00029411,0.00023911,0.00013604,6.2449e-05,4.7726e-05,5.0735e-05,6.4247e-05,9.844e-05,0.00013187,0.00013734,0.00014188,0.00015978,0.00014948,0.00012807,0.00012123,0.00011709,0.00011723,0.00011613,0.00011705,0.00013164,0.00014477,0.00014627,0.00013229,0.0001145,0.00010395,9.3105e-05,8.7408e-05,9.3085e-05,0.00011292,0.0001226,0.00012983,0.0001252,0.00012952,0.00013095,0.00013185,0.00015661,0.00026734,0.00032322,0.0003168,0.00028428,0.00011048,0.00010325,0.00011025,0.00011012,0.00010858,0.00010572,9.6836e-05,9.3492e-05,9.5599e-05,0.00010273,0.00014163,0.00031649,0.00075407,0.00069038,0.00063832,0.00068248,0
0,4.4485e-05,4.115e-05,4.5743e-05,5.7684e-05,6.3571e-05,6.4832e-05,6.5495e-05,6.7842e-05,7.2081e-05,7.3996e-05,7.3473e-05,7.1719e-05,7.0806e-05,7.0814e-05,7.0875e-05,7.0542e-05,6.9245e-05,6.7326e-05,6.5913e-05,6.5231e-05,6.4257e-05,6.2962e-05,6.1651e-05,6.0199e-05,5.8085e-05,5.5894e-05,5.4101e-05,5.2836e-05,5.1442e-05,5.0174e-05,4.8935e-05,4.749e-05,4.7208e-05,4.7309e-05,4.6968e-05,4.6168e-05,4.3561e-05,4.0118e-05,3.6045e-05,3.3132e-05,2.8033e-05,2.9905e-05,3.2511e-05,4.5648e-05,4.8261e-05,5.4779e-05,5.307e-05,5.1402e-05,5.0544e-05,5.1756e-05,6.9782e-05,7.8355e-05,8.4889e-05,9.0286e-05,0.00010274,0.00011976,0.00013981,0.0002244,0.00087801,0.002021,0.0020974,0.001306,0.0004885,0.0013291,0.001049,0.0024099,0.0058798,0.0042911,0.0010091,0.00042018,0.00038268,0.00025696,0.00019424,0.00012585,8.4068e-05,7.0159e-05,6.3123e-05,5.1101e-05,7.6081e-05,0.00016269,0.00051902,0.00026227,0.000109,4.4835e-05,4.3207e-05,4.962e-05,6.5404e-05,9.1357e-05,0.00012383,0.00014401,0.00017079,0.00017711,0.00014589,0.00011685,0.00010086,0.00010393,0.00010636,0.00010736,0.00011614,0.00012214,0.0001275,0.00013117,0.00012073,0.00011419,0.0001037,9.0484e-05,8.5728e-05,8.5232e-05,9.4223e-05,0.00011535,9.1983e-05,5.3468e-05,6.9907e-05,0.00011877,0.00013862,0.00020464,0.00027304,0.00032089,0.00027068,0.00016403,0.00010035,9.6352e-05,0.00010011,9.9704e-05,9.786e-05,9.4193e-05,8.8336e-05,9.4877e-05,0.00010059,0.00011174,0.00016694,0.00027901,0.00057563,0.00064447,0.00084526,0.0013539,0
0,4.4123e-05,3.9162e-05,4.1141e-05,5.1169e-05,5.7778e-05,5.9953e-05,6.0739e-05,6.2569e-05,6.7037e-05,7.0317e-05,7.0167e-05,6.863e-05,6.7071e-05,6.6756e-05,6.6893e-05,6.6919e-05,6.5601e-05,6.3098e-05,6.0979e-05,5.9834e-05,5.8743e-05,5.7372e-05,5.5842e-05,5.4361e-05,5.2912e-05,5.0993e-05,4.8718e-05,4.6544e-05,4.4795e-05,4.3578e-05,4.2443e-05,4.0338e-05,3.8042e-05,3.6499e-05,3.4498e-05,3.1958e-05,2.9112e-05,2.6752e-05,2.5712e-05,2.4819e-05,2.5464e-05,6.6588e-05,6.1147e-05,8.9052e-05,6.5826e-05,5.8337e-05,5.4614e-05,5.1918e-05,5.5431e-05,7.5152e-05,0.00011768,0.00013245,0.00025871,0.00023769,0.00022054,0.00021158,0.00022005,0.00032679,0.0012834,0.0035169,0.002442,0.00078756,0.00052369,0.00069631,0.00090392,0.0032973,0.0073272,0.0045531,0.0011537,0.00037033,0.00049095,0.00031511,0.00021343,0.00012936,7.8157e-05,5.7568e-05,3.8129e-05,3.8538e-05,7.0578e-05,0.00013824,0.00075459,0.0002836,7.4556e-05,3.6436e-05,3.3753e-05,4.6691e-05,6.2626e-05,9.0464e-05,0.0001196,0.00015597,0.00019058,0.00017656,0.00012445,0.00010376,8.8079e-05,0.00010043,0.00011222,0.0001244,0.00013004,0.00012983,0.00012821,0.00012961,0.00013358,0.00011235,0.00010326,0.00010105,9.1782e-05,9.3353e-05,9.4381e-05,8.9252e-05,5.6857e-05,2.8665e-05,3.1652e-05,6.9252e-05,0.00011289,0.00018957,0.00022029,0.00022168,0.00020019,0.00014223,8.8856e-05,9.2661e-05,9.6631e-05,9.5499e-05,9.3368e-05,9.2798e-05,0.00010291,0.00012286,0.0001443,0.00018282,0.00027979,0.00037702,0.00053738,0.00062264,0.00091914,0.0013647,0
0,4.351e-05,3.7651e-05,3.8009e-05,4.5254e-05,5.2209e-05,5.5194e-05,5.6361e-05,5.781e-05,6.17e-05,6.609e-05,6.644e-05,6.5551e-05,6.3213e-05,6.2402e-05,6.23e-05,6.2438e-05,6.1568e-05,5.8705e-05,5.6039e-05,5.4616e-05,5.3661e-05,5.2364e-05,5.0903e-05,4.8725e-05,4.5592e-05,4.3279e-05,4.2412e-05,4.1428e-05,3.9186e-05,3.6851e-05,3.416e-05,3.0571e-05,2.7321e-05,2.2976e-05,2.4781e-05,3.7393e-05,3.1304e-05,3.3565e-05,3.8976e-05,3.9986e-05,4.2913e-05,5.2261e-05,8.8153e-05,5.7862e-05,4.0076e-05,3.6278e-05,3.345e-05,3.4811e-05,4.0571e-05,7.5443e-05,0.000119,0.00015493,0.00044415,0.00031818,0.00029267,0.00034048,0.00031415,0.00037066,0.0017206,0.0041342,0.0035205,0.00087983,0.00099905,0.00075258,0.00079843,0.0015364,0.0031571,0.0032928,0.00076871,0.00024387,0.00022032,0.00023281,0.00017203,0.00011995,8.3943e-05,6.5447e-05,4.0014e-05,4.4052e-05,5.3238e-05,7.67e-05,0.0001972,0.000163,5.4205e-05,4.3389e-05,3.2683e-05,3.6814e-05,4.9971e-05,8.5969e-05,0.00011453,0.00014712,0.00017762,0.0001369,0.00010634,9.5246e-05,8.6947e-05,0.00010621,0.00011727,0.0001325,0.00014322,0.00014677,0.00014569,0.00014757,0.00014554,0.0001347,0.00011405,0.0001086,8.9959e-05,9.1838e-05,8.8615e-05,6.0832e-05,3.558e-05,2.321e-05,2.2896e-05,3.5233e-05,6.6697e-05,0.00010721,0.0001287,0.00013328,0.00010313,7.8703e-05,7.6386e-05,8.7237e-05,0.00010271,0.00010451,9.7726e-05,9.8129e-05,0.00012806,0.00018345,0.00022064,0.00026189,0.00033374,0.00042531,0.00055551,0.00075398,0.0010602,0.001562,0
